dataset,tipo,tecnica,densidad,riesgo,pureza,n_train,n_test,n_features,es_grande,cv_splits,n_iter,modelo,mejor_configuracion,cv_f1_macro,cv_balanced_accuracy,cv_mcc,cv_cohen_kappa,test_f1_macro,test_balanced_accuracy,test_mcc,test_cohen_kappa,cv_gmean_macro,cv_auc_ovr_macro,test_gmean_macro,test_auc_ovr_macro,search_time_sec,n_jobs_search
heart,aumentado,pcsmote,75,25,entropia,536,60,13,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.00034388521115218395), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.8318827995238937), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 253}",0.8037383745172522,0.8048644688644687,0.7634653104246139,0.7611139899263092,0.24213564213564212,0.25243506493506496,0.29763534990647283,0.29503916449086165,0.7939026400430514,,7.538798047045892e-06,0.765236750036899,9.899,4
heart,aumentado,pcsmote,75,25,proporcion,444,60,13,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.00034388521115218395), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.8318827995238937), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 253}",0.70953399415042,0.7005699633699634,0.76346717266261,0.7574485178528214,0.27714604236343365,0.2872564935064935,0.32621519075683014,0.3227990970654627,0.29607945821405063,,0.0012916075922559886,0.7440284962462311,9.13,4
heart,aumentado,pcsmote,75,50,entropia,536,60,13,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.00034388521115218395), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.8318827995238937), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 253}",0.7640997420065487,0.7676117216117214,0.7195981139582127,0.7165128818080033,0.2791044776119403,0.30178571428571427,0.31808374880366874,0.31488801054018456,0.7485487734650326,,8.949098540452484e-06,0.7659216329207197,9.22,4
heart,aumentado,pcsmote,75,50,proporcion,444,60,13,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.005467102793432797), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 20, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.87129648817639), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 11, 'classifier__n_estimators': 469}",0.6719593211996565,0.6715545787545787,0.745219122763985,0.7394558961074125,0.25946944988040876,0.2753246753246753,0.3053270828282574,0.29478138222849093,0.14190154069563954,,0.0011315721416741604,0.7533753134239463,9.416,4
heart,aumentado,pcsmote,75,75,entropia,536,60,13,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.00034388521115218395), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.8318827995238937), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 253}",0.780133035416816,0.7817684981684982,0.7352995360114878,0.7330261215093534,0.2241044776119403,0.2342532467532467,0.2636325120142487,0.2621870882740448,0.7690426253790741,,6.562904886431521e-06,0.7567584438946955,9.639,4
heart,aumentado,pcsmote,75,75,proporcion,444,60,13,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.005467102793432797), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 20, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.87129648817639), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 11, 'classifier__n_estimators': 469}",0.698905042483305,0.689221978021978,0.7445126472577721,0.7399540309146136,0.26133432171979243,0.2753246753246753,0.31647388362088147,0.3097100782328578,0.2944738700548406,,0.0011315721416741604,0.7296956026813542,9.445,4
shuttle,aumentado,pcsmote,25,25,entropia,211519,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.999574991095978,0.9996102349114084,0.9994810444943281,0.9994809186847824,0.870406153545144,0.9991688609258683,0.9944589782013233,0.9944446196985082,0.9996100009016611,,0.9991681689014346,0.9999912576018909,115.476,1
shuttle,aumentado,pcsmote,25,25,proporcion,162905,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9993944240954359,0.9992506553436263,0.9994457313793994,0.9994456414430001,0.8576327747097271,0.9239316069824922,0.9958954365329301,0.9958888244739863,0.9992499475907357,,0.9014738788019347,0.9998939662825131,85.631,1
shuttle,aumentado,pcsmote,25,50,entropia,211519,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9995216222448529,0.9995573510679675,0.99942030849031,0.9994201746475291,0.8676687136894543,0.9990729798520436,0.9939792913120041,0.993962904546547,0.9995571133544243,,0.9990722693446852,0.999984298026742,116.136,1
shuttle,aumentado,pcsmote,25,50,proporcion,162905,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9992667754693441,0.9989500171294858,0.9994306717020529,0.9994306469957865,0.8797388996086359,0.9950298575127229,0.9951723232535954,0.9951644835317212,0.998948616034176,,0.9949785647378228,0.9998990923197235,85.965,1
shuttle,aumentado,pcsmote,25,75,entropia,211519,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9995255355751631,0.9995602872250293,0.9994258274236317,0.9994256962967165,0.8663625063782032,0.9990573105372625,0.993740591045221,0.993722607695367,0.9995600493308229,,0.9990565776851597,0.9999596717263499,120.751,1
shuttle,aumentado,pcsmote,25,75,proporcion,162905,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9991924483002393,0.9988536071598214,0.9993333200124312,0.9993332592403128,0.8561597006170164,0.9905405336189796,0.99348855967845,0.9934764801594704,0.9988523615426916,,0.9903289600082422,0.9998363847649151,89.847,1
shuttle,aumentado,pcsmote,50,25,entropia,211519,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.999574991095978,0.9996102349114084,0.9994810444943281,0.9994809186847824,0.870406153545144,0.9991688609258683,0.9944589782013233,0.9944446196985082,0.9996100009016611,,0.9991681689014346,0.9999912576018909,113.008,1
shuttle,aumentado,pcsmote,50,25,proporcion,162905,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9993944240954359,0.9992506553436263,0.9994457313793994,0.9994456414430001,0.8576327747097271,0.9239316069824922,0.9958954365329301,0.9958888244739863,0.9992499475907357,,0.9014738788019347,0.9998939662825131,83.031,1
shuttle,aumentado,pcsmote,50,50,entropia,211519,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9995216222448529,0.9995573510679675,0.99942030849031,0.9994201746475291,0.8676687136894543,0.9990729798520436,0.9939792913120041,0.993962904546547,0.9995571133544243,,0.9990722693446852,0.999984298026742,116.679,1
shuttle,aumentado,pcsmote,50,50,proporcion,162905,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9992667754693441,0.9989500171294858,0.9994306717020529,0.9994306469957865,0.8797388996086359,0.9950298575127229,0.9951723232535954,0.9951644835317212,0.998948616034176,,0.9949785647378228,0.9998990923197235,86.574,1
shuttle,aumentado,pcsmote,50,75,entropia,211519,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9995255355751631,0.9995602872250293,0.9994258274236317,0.9994256962967165,0.8663625063782032,0.9990573105372625,0.993740591045221,0.993722607695367,0.9995600493308229,,0.9990565776851597,0.9999596717263499,119.781,1
shuttle,aumentado,pcsmote,50,75,proporcion,162905,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9991924483002393,0.9988536071598214,0.9993333200124312,0.9993332592403128,0.8561597006170164,0.9905405336189796,0.99348855967845,0.9934764801594704,0.9988523615426916,,0.9903289600082422,0.9998363847649151,89.163,1
shuttle,aumentado,pcsmote,75,25,entropia,182352,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9757855459457453,0.9639214117799539,0.9994004003679877,0.9994002200366766,0.8733523005018483,0.9282091691463291,0.9951786054895946,0.9951672099528145,0.9525106736887505,,0.9053953439368888,0.9999840523291764,88.894,1
shuttle,aumentado,pcsmote,75,25,proporcion,133738,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.956658401498305,0.9459885254791558,0.99928082498832,0.9992807161347357,0.7818029860728295,0.8442382329600744,0.9951648060655028,0.9951606186498243,0.9097591029334519,,0.01904816147177858,0.9999063026314572,62.056,1
shuttle,aumentado,pcsmote,75,50,entropia,182352,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0018727005942368125), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5825456554397737), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 252}",0.9757669396845734,0.9639037829952142,0.9993740483830751,0.9993738562678801,0.8705159580294586,0.9281778305167674,0.9947000882416712,0.9946859418716171,0.9524948752641653,,0.9053669112788106,0.9999740985917503,92.112,1
shuttle,aumentado,pcsmote,75,50,proporcion,133738,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.002229163764267956), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5261376254756898), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 253}",0.9464878031714373,0.9281226044586561,0.9993001081026908,0.9992998953695209,0.7779101142760012,0.8358016678008353,0.995157265453755,0.9951560322400296,0.8896337411240103,,0.018866918417641487,0.9999065629374059,64.427,1
shuttle,aumentado,pcsmote,75,75,entropia,182352,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.002229163764267956), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5261376254756898), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 253}",0.9893459338463533,0.9817325239706067,0.9993411063901197,0.9993409015463153,0.8678108046874794,0.9281464918872057,0.9942222351827553,0.9942050377538459,0.9794657799380544,,0.9053384732622306,0.9999793560611929,92.988,1
shuttle,aumentado,pcsmote,75,75,proporcion,133738,11600,9,True,2,2,RandomForest,"{'classifier__ccp_alpha': np.float64(0.002229163764267956), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__max_samples': np.float64(0.5261376254756898), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 253}",0.9565990905425477,0.9458686472829589,0.9991563737907064,0.9991560415738764,0.7553094895496734,0.827206544308648,0.9937065211136868,0.9937045045564066,0.9096563541108061,,0.018671709970533655,0.9998649417654883,66.702,1
wdbc,aumentado,pcsmote,25,25,entropia,513,114,30,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.00034388521115218395), 'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.8318827995238937), 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 253}",0.9623378125011914,0.9617137045512332,0.9251687076830857,0.9246906087483721,0.9712773998488284,0.9642857142857143,0.9441549509633318,0.9425981873111783,0.9615338674850877,,0.9636241116594315,0.9963624338624338,8.842,4
wdbc,aumentado,pcsmote,25,25,proporcion,513,114,30,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.0005808361216819946), 'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.8278109655320984), 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 543}",0.9564416351593497,0.9568217645563182,0.9135510320157364,0.9129113301975306,0.9809555629802873,0.9761904761904762,0.962621902223779,0.9619238476953907,0.9566128643808456,,0.9759000729485332,0.9990079365079365,9.398,4
wdbc,aumentado,pcsmote,25,50,entropia,513,114,30,False,5,10,RandomForest,"{'classifier__ccp_alpha': np.float64(0.002912291401980419), 'classifier__class_weight': 'balanced_subsample', 'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__max_samples': np.float64(0.7022506269873263), 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 254}",0.9585419836586959,0.9586727688787186,0.9178602541161751,0.9171195474198282,0.9521289997480473,0.9454365079365079,0.9058238738943076,0.904330312185297,0.9584725232759599,,0.9445611505856925,0.9950396825396826,8.899,4
